CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,Cluster,GPI,GPI_Rank,Cluster_Label
Burgers,25181,King Burgers Cafe,Full-service,South Auckland,1.05,36.18,2043,594,21490.92,652,362,435.0,23589.36,13097.16,15738.3,0.370753841,0.519469612,0.28,9,2.66,1157.1,2359.2,-4015.46,-2229.44,570.6,0.41,0.45,0.25,0.3,0,0.47929377451673777,266.0,High-Growth
Burgers,25468,Top Burgers House,Full-service,West Auckland,1.04,32.39,1216,383,12405.37,375,208,250.0,12146.25,6737.12,8097.5,0.38519335,0.526770381,0.31,3,0.89,222.5,1092.12,-2696.03,-1495.4,490.37,0.46,0.45,0.25,0.3,0,-0.4817779355055406,1410.0,High-Growth
Burgers,26586,King Burgers Bistro,Full-service,West Auckland,1.04,36.69,1582,498,18271.62,488,271,325.0,17904.72,9942.99,11924.25,0.357282415,0.527841171,0.28,12,3.54,1150.5,2098.98,-2956.49,-1641.82,219.32,0.46,0.45,0.25,0.3,0,0.10573198752609983,763.0,High-Growth
Burgers,26141,Lucky Burgers Eatery,Full-service,West Auckland,1.04,34.93,1402,378,13203.54,461,256,307.0,16102.73,8942.08,10723.51,0.391132952,0.514671806,0.28,9,2.66,816.62,1243.71,-2991.96,-1661.48,193.48,0.37,0.45,0.25,0.3,0,-0.12931878364559826,1077.0,High-Growth
Burgers,25268,King Burgers Corner,Cafe,CBD,1.0,37.1,904,253,9386.3,293,163,195.0,10870.3,6047.3,7234.5,0.217014491,0.400262145,0.28,16,4.72,920.4,3592.36,1116.63,621.2,1848.41,0.39,0.45,0.25,0.3,1,-0.47471841177176216,1407.0,Stable Performers
Burgers,25308,Urban Burgers House,QSR,West Auckland,1.04,44.68,1854,334,14923.12,684,380,456.0,30561.12,16978.4,20374.08,0.241154741,0.358429965,0.31,15,4.43,1974.58125,5436.3550000000005,2763.19,1535.11,6138.01,0.22,0.45,0.25,0.3,2,0.9107359238726168,24.0,Dependent Low Margin
Burgers,25067,Classic Burgers Kitchen,Full-service,CBD,1.0,43.14,1160,343,14797.02,368,204,245.0,15875.52,8800.56,10569.3,0.358276336,0.504268041,0.31,11,3.25,796.25,2033.93,-2739.23,-1518.49,656.56,0.42,0.45,0.25,0.3,0,-0.6332199814297976,1498.0,High-Growth
Burgers,26241,Top Burgers Eatery,QSR,South Auckland,1.05,38.16,1019,190,7250.4,373,207,249.0,14233.68,7899.12,9501.84,0.245450911,0.423436921,0.32,12,3.54,881.46,2400.7,158.17,87.78,2264.71,0.23,0.45,0.25,0.3,1,0.19866089006008733,628.0,Stable Performers
Burgers,26201,Classic Burgers House,Full-service,South Auckland,1.05,40.9,1340,409,16728.1,419,233,279.0,17137.1,9529.7,11411.1,0.385463857,0.521124046,0.32,11,3.25,906.75,1562.61,-3883.06,-2159.31,159.18,0.44,0.45,0.25,0.3,0,0.10606494755196624,760.0,High-Growth
Burgers,25272,Urban Burgers Eatery,QSR,CBD,1.0,32.02,1165,225,7204.5,423,235,282.0,13544.46,7524.7,9029.64,0.203551977,0.44405027,0.32,8,2.36,665.52,2538.85,438.81,243.78,2516.5,0.24,0.45,0.25,0.3,1,-0.7300914988628071,1560.0,Stable Performers
Burgers,25192,Lucky Burgers Bistro,Cafe,South Auckland,1.05,43.45,1384,351,15250.95,465,258,310.0,20204.25,11210.1,13469.5,0.23134802,0.434121697,0.32,9,2.66,824.6,5101.9,293.57,162.89,3681.36,0.34,0.45,0.25,0.3,2,0.5677099490724433,174.0,Dependent Low Margin
Burgers,25435,Classic Burgers Bistro,QSR,West Auckland,1.04,45.13,1249,225,10154.25,461,256,307.0,20804.93,11553.28,13854.91,0.213164032,0.396249586,0.33,18,5.31,1630.17,3966.11,1260.5,699.97,3781.37,0.22,0.45,0.25,0.3,2,0.5370164879873791,207.0,Dependent Low Margin
Burgers,25678,Urban Burgers Eatery,QSR,CBD,1.0,43.24,772,139,6010.36,285,158,190.0,12323.4,6831.92,8215.6,0.237665633,0.396260367,0.32,12,3.54,672.6,2200.24,567.79,314.77,2334.92,0.22,0.45,0.25,0.3,1,-0.5295709344567774,1442.0,Stable Performers
Burgers,26286,King Burgers Tavern,QSR,South Auckland,1.05,45.42,1742,337,15306.54,632,351,422.0,28705.44,15942.42,19167.24,0.218293915,0.417047551,0.28,14,4.13,1742.86,5436.3550000000005,2430.16,1349.66,5246.64,0.24,0.45,0.25,0.3,2,1.057505388877332,4.0,Dependent Low Margin
Burgers,26246,Lucky Burgers Bistro,QSR,West Auckland,1.04,38.73,1299,276,10689.48,460,256,307.0,17815.8,9914.88,11890.11,0.268982829,0.391698329,0.27,5,1.48,454.36,3627.14,1234.97,687.29,3580.18,0.27,0.45,0.25,0.3,2,0.2920135591689932,519.0,Dependent Low Margin
Burgers,25399,Urban Burgers Corner,QSR,CBD,1.0,30.37,828,186,5648.82,289,160,193.0,8776.93,4859.2,5861.41,0.224838664,0.369480476,0.33,13,3.84,741.12,2291.62,664.25,367.75,1636.74,0.29,0.45,0.25,0.3,1,-0.8880031255518878,1624.0,Stable Performers
Burgers,26074,Top Burgers Grill,Full-service,North Shore,1.03,36.77,2031,559,20554.43,662,368,442.0,24341.74,13531.36,16252.34,0.378746073,0.537014341,0.28,16,4.72,1974.58125,1731.5,-4765.15,-2648.9,-717.15,0.38,0.45,0.25,0.3,0,0.20979580842290493,606.0,High-Growth
Burgers,25605,King Burgers Tavern,QSR,North Shore,1.03,43.27,1706,373,16139.71,600,333,400.0,25962.0,14408.91,17308.0,0.238182747,0.420431646,0.28,6,1.77,708.0,5436.3550000000005,1593.69,884.5,5200.7,0.28,0.45,0.25,0.3,2,0.5176618247594286,222.0,Dependent Low Margin
Burgers,25807,Top Burgers Kitchen,Cafe,CBD,1.0,44.33,1736,513,22741.29,550,306,367.0,24381.5,13564.98,16269.11,0.258666134,0.408973059,0.32,11,3.25,1192.75,5436.3550000000005,301.38,167.67,4214.46,0.42,0.45,0.25,0.3,2,0.015082032600118393,893.0,Dependent Low Margin
Burgers,26050,Top Burgers House,Ghost Kitchen,West Auckland,1.04,32.95,1386,126,4151.7,567,315,378.0,18682.65,10379.25,12455.1,0.289802646,0.24523503737500002,0.31,13,3.84,1451.52,2037.76,3378.32,1876.84,4661.77,0.1,0.45,0.25,0.3,2,0.297101327619925,511.0,Dependent Low Margin
Burgers,25403,Top Burgers Diner,Ghost Kitchen,South Auckland,1.05,34.3,637,57,1955.1,261,145,174.0,8952.3,4973.5,5968.2,0.27611177,0.269399675,0.3,13,3.84,668.16,888.57,1383.03,768.35,2044.32,0.1,0.45,0.25,0.3,1,0.0759053525439804,809.0,Stable Performers
Burgers,26578,King Burgers Diner,Cafe,CBD,1.0,38.1,675,159,6057.9,232,129,155.0,8839.2,4914.9,5905.5,0.222686308,0.359760212,0.33,15,4.43,686.65,2529.5,773.9,430.32,1779.21,0.31,0.45,0.25,0.3,1,-0.679438970787772,1530.0,Stable Performers
Burgers,25487,Classic Burgers Grill,QSR,South Auckland,1.05,35.26,1439,259,9132.34,531,295,354.0,18723.06,10401.7,12482.04,0.200697394,0.353761872,0.31,3,0.89,315.06,4068.83,2537.74,1409.85,5246.2,0.22,0.45,0.25,0.3,2,0.44922306519860133,303.0,Dependent Low Margin
Burgers,25771,Lucky Burgers Corner,Ghost Kitchen,West Auckland,1.04,40.86,660,31,1266.66,283,157,189.0,11563.38,6415.02,7722.54,0.251700412,0.24523503737500002,0.32,11,3.25,614.25,667.81,2396.15,1329.31,3457.22,0.05,0.45,0.25,0.3,1,0.14524453847098054,710.0,Stable Performers
Burgers,25327,Urban Burgers Corner,Ghost Kitchen,CBD,1.0,34.39,1281,37,1272.43,560,311,373.0,19258.4,10695.29,12827.47,0.299884437,0.24523503737500002,0.3,18,5.31,1974.58125,629.49,3749.91,2082.54,4365.32,0.03,0.45,0.25,0.3,2,-0.29313243766842206,1240.0,Dependent Low Margin
Burgers,25813,Urban Burgers Tavern,Cafe,North Shore,1.03,44.37,579,153,6788.61,192,106,128.0,8519.04,4703.22,5679.36,0.272136336,0.428637852,0.3,13,3.84,491.52,2031.33,-6.6,-3.64,1207.89,0.36,0.45,0.25,0.3,1,-0.15815509663980842,1103.0,Stable Performers
Burgers,26057,Lucky Burgers Tavern,Full-service,South Auckland,1.05,44.05,966,255,11232.75,320,178,213.0,14096.0,7840.9,9382.65,0.35517197,0.468937209,0.3,11,3.25,692.25,1975.74,-1749.44,-973.13,958.07,0.36,0.45,0.25,0.3,0,0.16869851257343074,671.0,High-Growth
Burgers,25976,Lucky Burgers Tavern,Full-service,North Shore,1.03,34.27,1009,336,11514.72,303,168,202.0,10383.81,5757.36,6922.54,0.35828266,0.518133828,0.3,4,1.18,238.36,1423.03,-1831.88,-1015.69,617.15,0.5,0.45,0.25,0.3,0,-0.6072516801003972,1487.0,High-Growth
Burgers,25573,Top Burgers Tavern,Cafe,North Shore,1.03,44.39,1946,575,23020.373750000002,617,343,411.0,27388.63,15225.77,18244.29,0.21225262,0.377365898,0.31,8,2.36,969.96,5436.3550000000005,2749.31,1528.39,6276.405000000001,0.42,0.45,0.25,0.3,2,0.7381629099645414,70.0,Dependent Low Margin
Burgers,26573,King Burgers House,Full-service,South Auckland,1.05,34.62,1576,511,17690.82,479,266,320.0,16582.98,9208.92,11078.4,0.371734362,0.500425458,0.31,6,1.77,566.4,2261.6,-3020.75,-1677.5,849.86,0.48,0.45,0.25,0.3,0,0.05883773260316762,835.0,High-Growth
Burgers,25819,Lucky Burgers Cafe,Cafe,CBD,1.0,35.4,799,224,7929.6,259,144,172.0,9168.6,5097.6,6088.8,0.25784453,0.362598595,0.31,18,5.31,913.32,3009.73,637.74,354.57,1397.73,0.39,0.45,0.25,0.3,1,-0.6690931297598525,1518.0,Stable Performers
Burgers,25817,Top Burgers House,QSR,West Auckland,1.04,33.88,1496,259,8774.92,557,309,371.0,18871.16,10468.92,12569.48,0.210763217,0.417573497,0.32,13,3.84,1424.64,3261.32,974.95,540.86,3246.97,0.21,0.45,0.25,0.3,2,0.25174540256017186,564.0,Dependent Low Margin
Burgers,26669,Classic Burgers Cafe,Cafe,CBD,1.0,44.18,844,232,10249.76,275,153,184.0,12149.5,6759.54,8129.12,0.22939337,0.38555606,0.29,16,4.72,868.48,3946.68,1154.82,642.5,2261.64,0.38,0.45,0.25,0.3,1,-0.29932750072137193,1247.0,Stable Performers
Burgers,25538,Top Burgers Cafe,Full-service,CBD,1.0,40.02,1573,473,18929.46,495,275,330.0,19809.9,11005.5,13206.6,0.382410142,0.535522963,0.33,12,3.54,1168.2,1553.48,-4911.53,-2728.63,-84.38,0.43,0.45,0.25,0.3,0,-0.6214263586714716,1494.0,High-Growth
Burgers,25944,Classic Burgers Corner,Cafe,South Auckland,1.05,33.54,1021,270,9055.8,338,188,225.0,11336.52,6305.52,7546.5,0.23688017,0.38887672,0.32,10,2.95,663.75,3389.07,614.93,342.03,2160.48,0.36,0.45,0.25,0.3,1,0.08484929350569649,796.0,Stable Performers
Burgers,26510,Classic Burgers Grill,Cafe,West Auckland,1.04,42.18,741,148,6242.64,267,148,178.0,11262.06,6242.64,7508.04,0.233899443,0.445459345,0.33,14,4.13,735.14,2001.65,-105.4,-58.42,1672.25,0.25,0.45,0.25,0.3,1,-0.009576617947298131,927.0,Stable Performers
Burgers,25459,Urban Burgers Bistro,QSR,West Auckland,1.04,35.68,1896,414,14771.52,667,370,445.0,23798.56,13201.6,15877.6,0.229524979,0.440200649,0.29,12,3.54,1575.3,4878.65,958.47,531.69,3668.66,0.28,0.45,0.25,0.3,2,0.5597195258688968,182.0,Dependent Low Margin
Burgers,26311,Classic Burgers Corner,QSR,South Auckland,1.05,47.0,1671,278,13066.0,627,348,418.0,29469.0,16356.0,19646.0,0.258775433,0.433687587,0.33,4,1.18,493.24,4018.28,-661.96,-367.41,5548.63,0.2,0.45,0.25,0.3,2,0.7305379919304653,76.0,Dependent Low Margin
Burgers,26675,King Burgers Grill,QSR,West Auckland,1.04,36.44,900,156,5684.64,335,186,223.0,12207.4,6777.84,8126.12,0.258730385,0.352583625,0.31,7,2.07,461.61,2209.54,960.55,533.32,2696.9,0.21,0.45,0.25,0.3,1,-0.03941758830213328,965.0,Stable Performers
Burgers,25584,King Burgers Cafe,Cafe,CBD,1.0,35.23,760,209,7363.07,248,138,165.0,8737.04,4861.74,5812.95,0.204013292,0.418974408,0.32,3,0.89,146.85,2775.97,498.12,277.18,2044.7,0.38,0.45,0.25,0.3,1,-0.8822948926828103,1622.0,Stable Performers
Burgers,25706,Lucky Burgers House,Full-service,CBD,1.0,40.08,767,207,8296.56,252,140,168.0,10100.16,5611.2,6733.44,0.380485535,0.546463825,0.32,8,2.36,396.48,606.07,-2494.23,-1385.68,95.4,0.37,0.45,0.25,0.3,1,-1.1248850493989564,1680.0,Stable Performers
Burgers,26637,Lucky Burgers Cafe,QSR,North Shore,1.03,38.16,1847,381,14538.96,660,366,440.0,25185.6,13966.56,16790.4,0.268138574,0.418827313,0.28,14,4.13,1817.2,4551.19,831.98,461.37,3438.77,0.26,0.45,0.25,0.3,2,0.47071148089665327,280.0,Dependent Low Margin
Burgers,25049,Urban Burgers Cafe,QSR,North Shore,1.03,45.84,1847,415,19023.6,644,358,430.0,29520.96,16410.72,19711.2,0.210861114,0.410226645,0.28,3,0.89,382.7,5436.3550000000005,2919.98,1623.22,6276.405000000001,0.29,0.45,0.25,0.3,2,0.713288143479429,85.0,Dependent Low Margin
Burgers,26479,Urban Burgers Grill,Full-service,West Auckland,1.04,37.76,804,268,10119.68,241,134,161.0,9100.16,5059.84,6079.36,0.365018412,0.546738259,0.31,12,3.54,569.94,892.99,-2018.02,-1122.05,-33.48,0.5,0.45,0.25,0.3,1,-0.4416706645871963,1384.0,Stable Performers
Burgers,25145,Classic Burgers Cafe,Full-service,West Auckland,1.04,43.89,1067,374,16414.86,312,173,208.0,13693.68,7592.97,9129.12,0.366971562,0.535327719,0.3,13,3.84,798.72,1603.74,-2770.22,-1536.05,93.2,0.54,0.45,0.25,0.3,0,-0.02797231096365796,952.0,High-Growth
Burgers,25833,Urban Burgers Corner,Cafe,West Auckland,1.04,42.38,1213,353,14960.14,387,215,258.0,16401.06,9111.7,10934.04,0.242346809,0.367625953,0.28,12,3.54,913.32,5436.3550000000005,1804.56,1002.54,3351.25,0.41,0.45,0.25,0.3,2,0.4897287907670621,255.0,Dependent Low Margin
Burgers,25228,Top Burgers Eatery,Cafe,West Auckland,1.04,46.7,2055,616,23020.373750000002,638,354,425.0,29794.6,16531.8,19847.5,0.239928396,0.422890253,0.29,5,1.48,629.0,5436.3550000000005,1405.75,779.99,6063.21,0.45,0.45,0.25,0.3,2,0.9553106489401534,16.0,Dependent Low Margin
Burgers,26441,King Burgers Grill,QSR,CBD,1.0,37.27,1565,282,10510.14,577,321,385.0,21504.79,11963.67,14348.95,0.232442122,0.364000278,0.27,16,4.72,1817.2,4241.45,2872.13,1597.84,3973.43,0.22,0.45,0.25,0.3,2,-0.02380097040601758,948.0,Dependent Low Margin
Burgers,25593,Top Burgers Diner,Ghost Kitchen,West Auckland,1.04,38.24,829,61,2332.64,346,192,230.0,13231.04,7342.08,8795.2,0.280705252,0.289620228,0.33,15,4.43,1018.9,1002.28,1318.8,731.82,2760.17,0.08,0.45,0.25,0.3,1,0.06386745414576643,825.0,Stable Performers
Burgers,25230,Urban Burgers Tavern,Ghost Kitchen,South Auckland,1.05,32.1,975,55,1765.5,414,230,276.0,13289.4,7383.0,8859.6,0.268912851,0.300634364,0.3,13,3.84,1059.84,759.96,1733.64,963.13,2753.8,0.06,0.45,0.25,0.3,1,0.16983696088626904,668.0,Stable Performers
Burgers,26444,Lucky Burgers Grill,Cafe,CBD,1.0,43.35,764,157,6805.95,273,152,182.0,11834.55,6589.2,7889.7,0.253676384,0.355854927,0.29,10,2.95,536.9,2657.51,1189.0,662.01,2543.78,0.26,0.45,0.25,0.3,1,-0.4380841612791053,1378.0,Stable Performers
Burgers,25839,Classic Burgers Tavern,QSR,North Shore,1.03,42.63,902,208,8867.04,312,174,208.0,13300.56,7417.62,8867.04,0.273925773,0.371560125,0.27,7,2.07,430.56,3143.49,1124.08,626.89,2712.93,0.3,0.45,0.25,0.3,1,0.06963283207814953,817.0,Stable Performers
Burgers,25113,Urban Burgers Diner,QSR,North Shore,1.03,43.37,1530,255,11059.35,574,319,382.0,24894.38,13835.03,16567.34,0.268876347,0.394695023,0.28,14,4.13,1577.66,3720.68,1404.76,780.69,3996.07,0.2,0.45,0.25,0.3,2,0.49098634794690366,253.0,Dependent Low Margin
Burgers,25274,Top Burgers Eatery,QSR,CBD,1.0,43.97,943,170,7474.9,348,193,232.0,15301.56,8486.21,10201.04,0.245497362,0.38382775,0.29,9,2.66,617.12,2770.76,1234.45,684.62,3164.15,0.22,0.45,0.25,0.3,1,-0.3482204788595976,1295.0,Stable Performers
Burgers,26448,King Burgers Eatery,Cafe,North Shore,1.03,31.39,1638,387,12147.93,563,313,375.0,17672.57,9825.07,11771.25,0.224799099,0.42052231,0.27,4,1.18,442.5,4308.61,1496.49,831.97,3732.51,0.31,0.45,0.25,0.3,2,0.10517742792415898,766.0,Dependent Low Margin
Burgers,26168,Top Burgers Tavern,QSR,CBD,1.0,34.97,1300,276,9651.72,461,256,307.0,16121.17,8952.32,10735.79,0.226521107,0.364868717,0.32,3,0.89,273.23,3943.79,1428.5,793.27,4113.52,0.27,0.45,0.25,0.3,2,-0.5318062207131693,1445.0,Dependent Low Margin
Burgers,25764,Classic Burgers Tavern,Cafe,North Shore,1.03,37.11,1456,336,12468.96,504,280,336.0,18703.44,10390.8,12468.96,0.23604899,0.409529472,0.29,12,3.54,1189.44,4419.27,1204.9,669.39,3229.83,0.3,0.45,0.25,0.3,2,0.21905397404392943,593.0,Dependent Low Margin
Burgers,25441,King Burgers Diner,QSR,South Auckland,1.05,36.78,1735,347,12762.66,625,347,416.0,22987.5,12762.66,15300.48,0.237731875,0.408459956,0.29,12,3.54,1472.64,4515.53,1466.79,814.36,3940.79,0.25,0.45,0.25,0.3,2,0.6933915604836209,94.0,Dependent Low Margin
Burgers,25118,Lucky Burgers Kitchen,Ghost Kitchen,North Shore,1.03,39.18,794,37,1449.66,341,189,227.0,13360.38,7405.02,8893.86,0.284464302,0.325273342,0.3,17,5.02,1139.54,565.75,1205.94,668.39,2331.4,0.05,0.45,0.25,0.3,1,-0.03647400270968551,963.0,Stable Performers
Burgers,25240,Lucky Burgers Diner,Full-service,CBD,1.0,42.77,697,184,7869.68,231,128,154.0,9879.87,5474.56,6586.58,0.358047952,0.482824533,0.3,14,4.13,636.02,1252.28,-1391.8,-771.21,412.09,0.36,0.45,0.25,0.3,1,-0.828549295417486,1606.0,Stable Performers
Burgers,25362,Urban Burgers Diner,QSR,CBD,1.0,35.17,1766,306,10762.02,657,365,438.0,23106.69,12837.05,15404.46,0.262723354,0.357786395,0.3,11,3.25,1423.5,4084.08,1836.76,1020.42,4422.34,0.21,0.45,0.25,0.3,2,-0.15429467374977943,1101.0,Dependent Low Margin
Burgers,26132,King Burgers Corner,Full-service,CBD,1.0,39.73,1317,355,14104.15,433,240,289.0,17203.09,9535.2,11481.97,0.360780012,0.525970331,0.29,17,5.02,1450.78,1597.29,-3040.65,-1685.35,-150.45,0.37,0.45,0.25,0.3,0,-0.5679027921500049,1464.0,High-Growth
Burgers,25406,Lucky Burgers House,Cafe,CBD,1.0,37.64,749,181,6812.84,256,142,170.0,9635.84,5344.88,6398.8,0.228273103,0.430526345,0.31,4,1.18,200.6,2324.54,300.64,166.76,1982.67,0.32,0.45,0.25,0.3,1,-0.8243635802460745,1605.0,Stable Performers
Burgers,25729,Lucky Burgers Tavern,Full-service,South Auckland,1.05,42.75,1015,295,12611.25,324,180,216.0,13851.0,7695.0,9234.0,0.380284497,0.536712756,0.31,8,2.36,509.76,1046.77,-3144.14,-1746.74,256.69,0.41,0.45,0.25,0.3,0,-0.04263789416647003,971.0,High-Growth
Burgers,25851,King Burgers Diner,Cafe,West Auckland,1.04,36.7,1417,382,14019.4,466,259,310.0,17102.2,9505.3,11377.0,0.231182709,0.371880023,0.27,9,2.66,824.6,5436.3550000000005,2170.91,1206.58,3691.36,0.37,0.45,0.25,0.3,2,0.4265020154793376,340.0,Dependent Low Margin
Burgers,26337,Classic Burgers Tavern,Full-service,West Auckland,1.04,42.88,2113,570,23020.373750000002,694,386,463.0,29758.72,16551.68,19853.44,0.369565805,0.465491834,0.28,9,2.66,1231.58,4031.46,-3423.97,-1904.4,2043.09,0.37,0.45,0.25,0.3,0,0.6631334193402925,110.0,High-Growth
Burgers,25975,Classic Burgers Eatery,QSR,CBD,1.0,30.06,825,148,4448.88,305,169,203.0,9168.3,5080.14,6102.18,0.20249474,0.436107657,0.32,8,2.36,479.08,1607.81,379.55,210.31,1726.23,0.22,0.45,0.25,0.3,1,-0.9844994456270865,1650.0,Stable Performers
Burgers,25328,Classic Burgers House,QSR,West Auckland,1.04,32.52,970,168,5463.36,361,200,241.0,11739.72,6504.0,7837.32,0.215737534,0.401023594,0.33,10,2.95,710.95,2093.77,625.01,346.27,2292.62,0.21,0.45,0.25,0.3,1,-0.15109986851984397,1098.0,Stable Performers
Burgers,26583,Lucky Burgers Cafe,QSR,North Shore,1.03,43.03,1024,211,9079.33,366,203,244.0,15748.98,8735.09,10499.32,0.253250067,0.390933547,0.27,5,1.48,361.12,3230.57,1351.52,749.61,3374.71,0.26,0.45,0.25,0.3,1,0.13968387625507467,725.0,Stable Performers
Burgers,25857,Classic Burgers Diner,Ghost Kitchen,West Auckland,1.04,32.08,671,55,1764.4,277,154,185.0,8886.16,4940.32,5934.8,0.275974804,0.327067296,0.32,13,3.84,710.4,700.39,683.86,380.2,1645.47,0.09,0.45,0.25,0.3,1,-0.27589934265843047,1221.0,Stable Performers
Burgers,25979,Classic Burgers Bistro,Cafe,West Auckland,1.04,35.84,1759,493,17669.12,570,316,380.0,20428.8,11325.44,13619.2,0.205955267,0.354645486,0.29,4,1.18,448.4,5436.3550000000005,3052.05,1692.01,5535.87,0.39,0.45,0.25,0.3,2,0.5544855934912428,185.0,Dependent Low Margin
Burgers,26625,Urban Burgers House,Cafe,West Auckland,1.04,45.87,1169,276,12660.12,402,223,268.0,18439.74,10229.01,12293.16,0.267751501,0.361398966,0.28,11,3.25,871.0,4695.0,1675.24,929.3,3687.91,0.31,0.45,0.25,0.3,2,0.5377263282592241,206.0,Dependent Low Margin
Burgers,26345,Lucky Burgers Eatery,Full-service,South Auckland,1.05,40.74,2077,616,23020.373750000002,603,335,402.0,24566.22,13647.9,16377.48,0.377221892,0.537403646,0.27,11,3.25,1306.5,2563.4,-4535.55,-2519.75,91.72,0.55,0.45,0.25,0.3,0,0.6670389792877652,106.0,High-Growth
Burgers,25982,Lucky Burgers Diner,Full-service,CBD,1.0,35.49,767,227,8056.23,243,135,162.0,8624.07,4791.15,5749.38,0.392701402,0.531614782,0.29,12,3.54,573.48,609.73,-1848.28,-1026.82,-138.34,0.42,0.45,0.25,0.3,1,-1.1507060862376828,1681.0,Stable Performers
Burgers,26387,King Burgers Tavern,QSR,West Auckland,1.04,39.14,1607,311,12172.54,583,324,389.0,22818.62,12681.36,15225.46,0.248795144,0.413692678,0.28,10,2.95,1147.55,4108.38,1312.35,729.33,3991.23,0.24,0.45,0.25,0.3,2,0.5169639262999625,223.0,Dependent Low Margin
Burgers,25984,Urban Burgers Eatery,Full-service,North Shore,1.03,32.55,1689,592,19269.6,494,274,329.0,16079.7,8918.7,10708.95,0.372221826,0.533280636,0.3,17,5.02,1651.58,1820.93,-3304.42,-1832.81,-639.61,0.54,0.45,0.25,0.3,0,-0.16370722911261104,1108.0,High-Growth
Burgers,25136,Lucky Burgers Bistro,Full-service,South Auckland,1.05,36.91,718,201,7418.91,233,129,155.0,8600.03,4761.39,5721.05,0.375037105,0.523758488,0.29,6,1.77,274.35,750.83,-1623.65,-898.93,304.65,0.39,0.45,0.25,0.3,1,-0.3544664983214392,1303.0,Stable Performers
Burgers,25986,Urban Burgers Diner,Full-service,CBD,1.0,34.6,1341,396,13701.6,425,236,284.0,14705.0,8165.6,9826.4,0.367587539,0.451949392,0.31,5,1.48,420.32,2472.63,-1904.84,-1057.75,1352.98,0.42,0.45,0.25,0.3,0,-0.8208526434983896,1603.0,High-Growth
Burgers,25865,Lucky Burgers Tavern,Full-service,South Auckland,1.05,33.02,1182,325,10731.5,386,214,257.0,12745.72,7066.28,8486.14,0.365703986,0.51030378,0.28,5,1.48,380.36,1330.62,-1988.43,-1102.39,671.86,0.38,0.45,0.25,0.3,0,-0.15968246211774473,1105.0,High-Growth
Burgers,25017,King Burgers Corner,QSR,West Auckland,1.04,44.7,816,173,7733.1,289,161,193.0,12918.3,7196.7,8627.1,0.205784262,0.446330713,0.31,13,3.84,741.12,2690.23,489.41,272.65,2260.12,0.27,0.45,0.25,0.3,1,0.20875158083676387,609.0,Stable Performers
Burgers,26233,Urban Burgers Diner,Cafe,West Auckland,1.04,35.51,766,226,8025.26,243,135,162.0,8628.93,4793.85,5752.62,0.253127012,0.428174694,0.29,4,1.18,191.16,2557.64,247.64,137.58,1642.19,0.42,0.45,0.25,0.3,1,-0.22420536750700715,1169.0,Stable Performers
Burgers,25868,Urban Burgers Cafe,QSR,CBD,1.0,32.03,1723,355,11370.65,616,342,410.0,19730.48,10954.26,13132.3,0.234714274,0.38996787,0.33,3,0.89,364.9,4267.61,894.14,496.42,4563.89,0.26,0.45,0.25,0.3,2,-0.4566533438750371,1391.0,Dependent Low Margin
Burgers,25752,Lucky Burgers Cafe,QSR,West Auckland,1.04,42.74,571,106,4530.44,209,116,140.0,8932.66,4957.84,5983.6,0.204433186,0.368527347,0.31,16,4.72,660.8,1934.68,1045.47,580.26,1894.43,0.23,0.45,0.25,0.3,1,0.14204143652495274,719.0,Stable Performers
Burgers,26679,Classic Burgers Bistro,Full-service,South Auckland,1.05,43.21,2217,616,23020.373750000002,652,362,435.0,28172.92,15642.02,18796.35,0.350344858,0.518257091,0.28,9,2.66,1157.1,4360.48,-4186.55,-2324.43,1312.7,0.53,0.45,0.25,0.3,0,0.853616216755083,34.0,High-Growth
Burgers,25428,Urban Burgers House,Cafe,West Auckland,1.04,44.37,1007,214,9495.18,357,198,238.0,15840.09,8785.26,10560.06,0.217458677,0.386310461,0.33,17,5.02,1194.76,3762.28,1049.1,581.86,2989.46,0.27,0.45,0.25,0.3,2,0.3641767107953105,418.0,Dependent Low Margin
